,Score,CreationDate,ViewCount,AnswerCount,CommentCount,FavoriteCount,AskerId,Reputation,TagCount,TitleLength,Technology
433,8,4280,1028,1,4,0,312,1269,2,12,16
4636,7,3054,715,1,0,7,667,758,2,6,1
5577,9,21,1093,2,0,7,839,1382,2,12,26
1214,5,3573,633,1,0,7,1317,664,4,5,0
4261,6,4427,1379,1,0,7,533,1183,3,11,1
1938,8,4205,1747,4,0,1,517,855,0,17,27
3293,8,680,134,1,0,1,919,1277,1,6,0
1017,6,1043,660,2,0,7,890,1338,1,9,2
5253,13,1386,1295,1,1,3,212,375,2,8,8
1221,12,2112,486,1,0,3,1318,22,3,11,1
4415,6,1319,93,1,0,7,655,104,1,12,8
2217,6,2426,321,1,0,7,546,150,1,13,1
2695,6,1591,2332,3,2,7,343,303,2,6,8
1579,17,1256,1558,7,3,1,1329,925,2,18,8
582,5,2899,19,1,0,7,870,762,1,17,36
2405,5,832,253,3,7,1,1263,103,2,12,4
2455,22,1074,1490,3,0,4,1267,969,1,11,27
1050,5,3337,696,1,0,7,576,383,3,19,0
2783,6,2114,1891,3,2,2,355,1245,3,9,1
1786,6,271,346,1,0,7,470,280,1,8,1
3739,16,914,1114,3,1,2,1169,1404,2,4,1
5899,5,3343,1488,1,2,0,1140,426,2,10,1
236,15,2759,1716,1,3,1,1003,1133,2,11,7
3520,12,933,2120,3,2,3,84,1355,2,3,8
55,3,3473,1226,5,3,1,450,1373,2,6,0
5595,9,4127,573,1,0,2,255,307,2,12,27
3926,5,3186,1549,3,0,1,210,960,3,8,1
2711,6,2724,379,2,1,7,65,888,1,7,0
5946,6,4312,1468,2,2,1,852,1135,0,7,4
946,9,624,1059,3,1,1,56,428,3,4,13
2083,14,1004,1644,4,0,9,1022,1389,1,8,30
4120,14,2507,397,15,6,7,175,1385,1,12,8
5529,5,2757,581,1,3,1,247,898,1,7,1
990,12,3024,2314,4,0,8,1283,195,1,9,1
4667,7,3180,1952,4,0,7,668,1188,2,8,9
3191,7,3440,467,2,0,7,1074,1236,2,6,0
3604,6,1078,1873,2,1,7,104,1060,3,9,15
1109,81,3454,2702,13,1,26,355,1245,3,13,15
3103,5,4392,306,4,1,7,588,1383,1,5,13
5399,8,1456,1718,1,0,7,811,1130,4,6,8
2575,22,1891,2739,11,15,4,338,1287,1,7,1
4624,7,1925,418,2,4,7,1211,1299,2,8,36
5223,6,3489,1039,2,3,1,981,632,4,16,1
3312,5,1046,247,2,0,7,919,1277,0,7,32
5984,6,3449,592,2,0,1,1075,93,4,6,14
3336,6,4387,677,2,0,7,96,1398,2,12,1
5504,7,2232,566,2,2,1,244,1365,4,10,4
1808,17,793,2115,7,1,6,481,1166,1,3,27
3964,8,2777,1822,1,3,1,490,1381,3,14,1
4991,6,3046,230,0,1,1,145,422,2,9,1
4086,7,3553,154,2,0,7,1185,1193,2,11,8
5436,5,1639,30,3,0,7,814,1354,1,15,21
2388,6,524,1413,3,1,7,875,455,2,5,8
22,9,1592,1447,1,0,2,447,1290,3,11,6
682,7,1397,1915,1,3,7,28,1246,2,11,1
1645,7,802,365,3,0,1,919,1277,1,8,1
1198,5,745,1743,1,0,1,1316,238,2,10,32
5807,5,2283,141,1,1,7,685,971,1,4,6
564,13,1892,2240,11,3,8,1042,305,1,6,27
2588,5,2013,139,3,3,7,338,1287,1,6,0
4104,11,3833,2577,3,0,5,1185,1193,2,7,8
487,7,1467,1253,1,0,5,316,1225,1,5,10
5005,6,3583,473,2,0,7,924,1376,2,5,1
1411,7,3542,702,1,0,7,588,1383,2,5,1
3731,6,1500,286,1,0,7,1169,1404,3,6,26
160,13,4060,2604,2,2,4,487,1304,2,10,15
1374,7,1203,1812,2,0,2,587,917,1,2,1
3035,6,3122,235,0,2,7,84,1352,4,8,0
3109,15,2939,2501,4,0,3,588,1383,1,6,1
2812,5,4282,684,2,0,7,895,10,0,10,1
3045,5,3951,1254,2,4,7,588,1383,3,5,21
2757,5,1113,922,4,6,7,580,1244,1,19,4
5241,7,1454,397,2,0,7,211,906,2,9,0
6121,10,2561,542,1,7,2,1159,1203,3,7,16
5565,9,4289,2373,2,2,7,400,1251,3,10,16
2722,5,391,249,1,0,7,66,1293,3,4,1
1988,11,1418,2239,6,0,7,289,1155,0,2,1
4901,8,2742,113,1,8,7,82,941,2,13,4
5929,6,921,497,0,3,7,294,169,3,6,8
1970,6,3495,615,2,0,1,524,977,0,13,1
2736,76,3322,2778,17,3,43,73,860,3,4,26
4724,6,162,644,1,0,7,676,179,0,10,1
4096,7,1708,43,1,0,7,1185,1193,1,6,1
3504,7,2948,1739,0,3,7,80,1075,2,13,1
4084,8,2887,1645,1,1,2,1183,1297,2,6,9
3806,8,3081,1393,0,0,4,200,909,1,6,30
2723,5,2607,1906,3,0,7,66,1293,4,7,8
4264,11,4117,2278,1,0,2,533,1183,3,6,1
3378,7,3218,1107,3,2,0,27,202,2,6,0
4954,5,600,384,1,0,7,118,889,2,8,13
3114,11,2901,1769,6,2,7,1326,626,4,19,8
5007,6,2904,395,1,2,7,157,878,0,1,1
1409,11,4302,1622,4,0,7,588,1383,0,2,1
2425,5,2849,814,2,0,7,35,900,2,8,32
1588,33,3001,2723,10,4,13,596,1007,4,4,8
260,12,679,2098,3,2,2,283,1346,3,10,36
190,12,3405,2506,2,3,2,495,809,2,5,26
3355,6,2755,589,2,0,7,6,949,2,9,1
1407,29,155,2563,7,0,9,588,1383,1,5,21
442,5,651,302,1,0,7,312,1269,1,13,1
2574,5,2307,92,3,0,7,338,1287,1,14,0
1380,39,93,2714,12,5,11,588,1383,2,7,16
3850,6,1919,128,3,0,7,1175,1294,2,6,27
5134,6,2701,40,0,0,7,178,67,3,13,1
365,7,3357,1461,4,0,4,1014,1029,2,4,21
5081,7,2079,417,1,0,7,945,1001,3,13,1
3368,7,977,754,0,1,7,15,1169,4,12,4
3061,7,1075,1264,3,1,1,588,1383,3,2,1
4552,9,768,2338,3,0,7,979,336,3,11,1
308,5,2686,1116,1,0,7,289,1155,1,9,1
1787,8,3492,252,5,0,3,470,280,1,9,1
2683,7,2725,235,0,1,7,890,1338,0,9,1
4873,6,3735,633,1,0,7,67,1094,2,5,0
5960,14,3713,1319,1,0,9,852,1135,4,9,1
4630,6,3273,26,0,0,7,807,534,3,10,8
3938,6,3247,435,1,0,7,211,906,1,8,0
3975,8,2779,560,2,0,2,490,1381,2,14,27
380,5,1695,372,4,0,7,301,262,0,4,1
940,10,2412,536,3,0,2,338,1287,3,6,1
6106,13,2740,2427,3,6,1,1157,1141,4,6,8
890,13,1235,536,4,2,2,572,700,0,4,1
4747,8,182,2275,0,4,0,825,222,3,7,15
3196,5,4393,1454,3,0,7,1074,1236,2,9,8
27,5,2585,379,1,0,7,447,1290,0,11,1
3796,6,3036,76,1,0,7,603,708,1,9,1
4908,6,964,424,1,0,7,90,1165,1,13,1
5462,8,138,1174,2,2,7,723,1312,1,14,8
6138,7,2262,1592,1,0,7,1100,874,1,11,1
5740,8,3488,262,2,0,0,741,838,1,2,1
4230,5,251,217,2,0,7,785,883,1,3,1
2974,5,3105,142,1,0,0,1295,184,2,8,1
897,5,1097,290,5,0,7,338,1287,3,5,9
5602,5,1864,26,3,0,0,402,966,3,17,23
2168,6,4227,33,1,4,0,542,1319,2,7,1
5865,10,66,1031,2,0,1,695,1035,2,8,8
2141,7,1296,923,1,0,7,1032,424,2,6,32
3039,5,3363,322,2,0,1,84,1352,3,9,8
5738,9,4414,206,1,0,1,666,1336,3,10,16
6072,8,1740,2467,5,2,7,1157,1141,2,8,4
3722,9,4011,361,2,0,1,135,385,2,15,8
1840,5,4365,962,1,3,7,487,1304,0,8,1
911,7,1735,165,3,0,7,338,1287,0,9,1
4663,11,2684,1740,3,0,7,814,1354,0,8,11
3334,5,3390,850,1,0,7,597,1222,2,5,8
2049,7,1523,925,4,7,7,1014,1029,2,3,15
138,7,557,311,1,1,7,487,1304,1,8,1
4191,7,2216,1442,1,5,1,1217,508,3,6,11
2036,5,192,369,2,0,7,533,1182,4,10,15
579,5,1705,1870,2,0,1,868,393,1,7,0
5337,7,3989,419,1,1,7,806,1224,1,5,16
3357,8,3198,1093,2,2,1,6,949,1,17,8
101,6,271,346,1,0,7,470,280,1,8,1
2427,5,1965,1339,3,0,7,1264,799,3,3,1
1589,7,1961,1456,0,0,1,1082,30,1,4,1
2289,6,4390,687,2,4,7,329,1119,3,8,1
1312,5,2822,79,1,0,7,1320,606,1,10,1
1451,11,2878,1736,3,0,1,1327,379,1,6,1
1270,6,1468,241,4,0,7,367,1267,2,10,1
676,8,2794,1838,4,1,7,28,1246,4,4,8
1822,7,557,311,1,1,7,487,1304,1,8,1
4189,11,2278,791,1,4,2,397,1185,2,9,22
3385,12,2248,2030,4,0,2,29,1256,1,7,1
1157,5,1048,796,1,0,7,897,464,2,9,1
166,16,1125,999,3,1,3,490,1380,3,10,27
852,7,1788,1546,1,0,7,1066,639,1,12,8
5488,7,821,1215,1,0,7,1032,427,2,9,32
5240,18,2481,1593,2,0,6,211,906,1,6,1
755,6,1008,1285,1,0,7,1264,799,3,8,1
5688,6,414,1326,2,5,7,656,568,3,12,1
868,6,3793,240,3,0,7,338,1287,2,14,4
1199,6,73,208,1,2,7,1316,238,2,6,4
2937,6,1468,241,4,0,7,367,1267,2,10,1
4934,17,643,1625,3,0,1,103,1087,3,9,15
549,9,396,1996,4,0,1,864,289,3,10,34
5900,6,3584,493,1,0,7,1141,1051,3,7,8
3218,6,1546,386,1,1,7,1306,537,1,1,1
2098,8,4039,2106,6,2,7,1022,1389,3,11,6
4165,8,638,837,2,2,2,516,770,2,8,26
5644,5,4223,478,3,1,7,410,1292,1,11,1
3317,7,1611,657,2,0,2,922,1113,4,4,26
3839,6,1511,1198,2,2,7,616,746,4,3,15
5940,6,2234,467,2,1,7,1146,309,2,12,25
2635,5,1129,378,2,3,0,574,160,2,4,13
4976,5,3030,1737,2,6,7,134,1055,1,9,3
3339,8,1551,1486,2,2,1,923,1089,2,8,1
5299,6,2785,1599,1,0,7,229,781,2,10,1
2817,5,1276,140,1,2,7,1289,1092,2,13,8
304,11,1418,2239,6,0,7,289,1155,0,2,1
5015,17,3486,1314,6,3,9,925,206,1,2,9
2396,6,2302,1630,2,0,7,1054,1114,1,9,1
5653,5,1587,282,0,3,7,410,1292,2,7,1
3654,9,4027,1312,1,1,7,112,940,1,11,1
3580,6,3397,1345,1,0,7,753,935,2,7,6
2045,6,4402,2048,6,0,1,534,1270,3,3,16
3987,7,2510,51,0,3,1,638,962,2,7,1
3406,31,2520,2379,3,0,8,41,253,2,11,16
5156,5,1028,968,1,0,1,784,431,3,9,16
491,5,4094,227,1,0,7,542,1319,3,3,15
4879,42,1900,2282,5,3,8,76,930,0,19,1
5210,7,978,103,1,0,1,1108,207,2,9,30
3986,6,3561,399,0,3,1,637,1123,1,8,1
3034,6,3438,2039,3,2,2,84,1352,3,10,8
2957,5,1761,2674,3,0,7,1295,184,2,8,32
1497,6,4303,184,2,0,1,375,821,0,8,4
4440,9,751,635,1,2,0,260,1213,3,10,8
4854,7,808,1192,1,8,7,67,1094,2,6,8
1303,6,3168,170,1,0,7,1295,184,0,4,32
1483,19,1041,2575,4,0,3,588,1383,3,6,15
2834,7,4294,746,3,3,7,356,1118,1,5,15
2114,5,3755,619,2,0,7,312,1269,4,12,30
1898,10,2320,839,8,1,7,507,1279,0,10,15
6043,7,3911,1142,1,0,7,1091,845,1,7,29
5201,8,1,1581,3,0,7,791,1041,1,9,30
2547,6,3841,116,1,1,7,338,1287,4,5,1
1229,62,3690,2784,8,0,8,582,497,1,7,15
525,6,765,1095,2,0,1,1035,1260,2,7,1
5881,11,1909,1713,2,1,7,702,1037,3,6,1
1333,5,4459,738,1,0,7,1295,184,3,11,4
309,12,710,753,5,6,0,524,977,3,11,10
3968,8,926,1099,1,0,7,635,338,3,8,16
2565,6,2810,1617,4,0,7,572,700,2,7,36
3582,6,2521,76,1,0,7,753,935,1,9,6
1416,68,173,2779,6,0,13,588,1383,3,8,21
2520,7,3074,871,2,0,1,50,1061,3,8,1
5552,9,1030,1209,1,2,1,248,320,1,16,32
5001,4,4019,68,3,2,7,154,1403,0,8,21
3625,5,4464,345,1,0,7,766,905,2,6,17
1453,8,4114,1386,1,3,1,1327,379,1,10,17
316,5,766,196,7,2,1,6,948,0,6,16
3557,16,2889,2283,4,0,3,741,838,4,5,15
4570,11,2833,2018,1,0,1,408,482,3,4,8
5211,7,3802,141,1,2,7,1109,1170,3,6,1
5964,10,20,1328,2,0,1,852,1135,1,9,13
3171,6,3637,330,2,4,1,1074,1236,1,5,1
2074,7,3810,591,1,0,7,1022,1389,1,7,15
3473,6,2094,104,2,0,7,67,1094,2,9,9
4746,5,3391,80,2,0,7,824,413,1,14,1
3249,6,1018,868,3,0,7,1081,308,1,11,6
5442,6,1314,195,5,2,1,723,1312,3,8,9
2363,5,1807,325,2,0,1,28,1246,0,9,6
4128,5,2910,672,1,2,7,1185,1193,3,8,4
2500,5,3403,1061,1,0,7,1065,1069,3,9,9
5798,9,1122,1118,2,0,7,755,1018,4,4,8
5894,5,3422,358,0,2,7,711,807,1,11,26
5076,5,1225,92,1,2,7,171,466,2,6,1
3683,9,2735,910,4,0,1,1163,677,1,12,15
1901,9,2225,1287,5,1,3,507,1279,2,2,26
998,7,1855,590,3,0,7,890,1338,2,13,23
652,84,1934,2798,24,5,42,873,575,3,17,7
1760,7,2534,1225,1,0,0,461,1198,2,2,27
3210,5,3591,490,1,0,7,916,9,1,9,35
575,13,1769,1647,3,1,2,1251,522,4,9,36
283,6,2348,281,1,3,7,6,948,2,10,5
5838,6,1724,391,1,0,7,688,1068,4,6,11
5473,5,3945,844,2,0,7,723,1312,1,10,36
4559,6,916,1291,7,6,1,1244,244,2,6,9
5721,5,4122,1164,1,3,1,274,755,2,7,1
4682,6,2936,1118,2,0,2,1211,1299,3,8,1
3501,6,282,963,3,1,1,76,930,3,11,4
4677,8,2185,854,0,1,7,417,1242,1,11,15
4903,10,3189,1198,1,0,7,83,1202,2,5,8
4589,5,4025,214,1,0,7,805,43,1,3,1
5327,5,718,149,1,4,7,1121,101,3,4,8
5904,9,2956,1874,2,3,7,1142,721,2,6,3
3461,6,660,92,0,1,7,66,1298,3,10,4
5208,8,3826,1714,5,4,7,206,1241,4,6,18
4012,5,4053,149,1,0,7,495,810,2,8,26
5291,16,1040,2165,7,1,6,221,1351,2,7,15
3444,58,1352,2796,9,2,27,725,1334,2,9,7
2886,9,365,722,2,2,1,908,581,2,2,8
5128,7,3021,2159,1,2,7,200,909,3,9,16
2642,9,1254,591,4,0,4,890,1338,2,9,1
2011,8,3121,1201,2,0,7,1008,1392,2,8,1
4117,5,355,545,1,0,7,1185,1193,1,11,1
3213,5,3770,105,1,1,1,917,635,1,8,6
4605,6,604,1327,3,5,1,1245,996,0,8,28
2670,5,1784,54,1,0,7,341,727,3,4,0
1073,5,2408,202,8,1,1,577,814,3,8,27
3843,8,1131,816,1,0,7,617,995,1,6,1
5205,6,2840,492,1,0,0,973,729,2,10,8
593,7,1964,1556,4,4,2,327,212,2,3,8
3988,6,1989,1716,1,1,1,165,989,4,12,1
4796,13,4221,2199,5,1,2,14,724,1,6,37
551,7,3085,2239,3,3,7,864,289,4,10,16
2692,6,924,97,1,0,1,342,882,2,8,1
5540,6,115,291,1,0,1,1046,98,1,6,1
5957,29,2157,2791,10,1,3,852,1135,2,9,8
975,7,2659,185,3,0,1,890,1338,3,16,0
5380,6,4425,702,1,0,7,624,1023,2,6,1
2268,7,1964,1556,4,4,2,327,212,2,3,8
4580,9,2595,319,1,0,7,410,1292,0,8,1
3417,6,130,621,2,9,1,723,1312,2,14,8
350,19,2550,2149,2,4,6,533,1182,4,6,15
4999,9,208,1699,3,1,4,153,946,0,8,1
4433,9,2242,561,0,3,1,1234,1255,2,11,1
4142,6,3530,175,1,0,7,180,862,1,9,1
4656,9,1149,458,3,0,1,814,1354,3,9,2
2600,5,3590,237,5,0,7,338,1287,1,6,4
5480,9,3280,1075,2,9,1,1026,592,2,4,8
559,11,158,2529,8,0,1,1039,1025,2,7,34
1093,11,395,274,2,1,7,352,652,2,10,15
5259,6,758,353,0,0,7,387,387,2,5,1
2805,6,2555,128,1,0,7,76,928,2,9,8
4768,7,2548,215,2,0,7,0,1237,1,9,0
2275,5,2606,67,4,0,7,870,762,1,21,1
3979,7,2344,1913,2,2,2,490,1381,2,8,1
631,6,787,420,2,4,7,26,417,1,5,1
156,5,4365,962,1,3,7,487,1304,0,8,1
1296,5,3990,100,1,0,7,1295,184,2,5,32
749,9,1404,2242,7,0,2,878,656,2,16,34
2101,5,4279,1059,3,0,7,310,1309,3,5,1
1939,13,3759,1572,1,0,2,283,1346,2,12,27
3392,7,1624,1969,1,3,7,32,1379,4,9,8
5902,6,895,174,1,7,7,1142,721,2,7,4
4491,9,901,1208,2,0,1,1203,425,1,6,32
4578,7,2835,2284,4,0,1,410,1292,3,13,9
464,6,2923,524,2,1,1,542,1319,2,5,1
383,10,472,1289,2,2,1,539,787,2,5,1
161,10,95,522,0,0,1,488,1343,1,10,10
5719,6,1348,254,2,6,0,273,876,2,11,1
5724,7,3298,769,5,3,7,738,521,1,9,9
5061,8,3654,126,1,4,0,168,1348,3,17,15
4354,19,4254,877,3,11,2,538,1163,2,18,4
312,7,1800,415,1,1,2,524,977,2,6,22
3311,17,3305,1666,4,0,2,919,1277,1,8,1
5123,6,1712,29,1,0,1,200,909,1,5,30
4347,8,930,732,2,0,1,956,968,1,5,1
4740,6,3326,148,2,1,7,424,1363,4,13,8
2433,6,415,2365,3,0,1,331,389,4,7,1
1935,6,470,296,2,0,7,1006,415,0,5,1
3691,12,1364,756,4,0,3,1166,609,2,3,1
3145,10,2730,1989,2,0,2,588,1383,1,2,1
2135,5,2069,197,6,0,7,1028,373,1,11,26
1154,14,292,2000,2,1,3,1313,1335,1,6,1
3638,6,640,761,1,0,7,775,554,1,5,1
3384,8,3260,683,0,0,7,29,1256,2,6,9
1723,6,4263,955,2,2,2,450,1373,0,8,1
1620,8,3373,1128,2,0,1,919,1277,2,6,1
1086,6,2627,76,2,0,7,75,1288,0,1,1
5463,7,613,285,6,3,7,723,1312,0,5,9
4490,7,3222,127,1,0,7,545,602,3,12,15
913,5,3659,2252,2,0,7,338,1287,1,10,4
4015,7,4309,1739,1,0,2,1178,1371,2,3,1
612,7,1148,1869,2,4,7,329,1119,2,7,1
644,9,1766,2215,2,2,7,28,1246,4,9,0
5405,5,1349,570,1,0,1,1125,210,2,5,1
6020,5,1263,547,3,0,7,775,554,1,11,1
5386,13,1054,2257,1,0,2,628,947,3,11,0
5280,7,482,672,3,6,0,219,890,2,4,9
74,5,1410,154,1,4,7,461,1198,1,7,11
4654,7,1138,465,1,1,7,814,1354,1,4,1
6059,10,2860,1909,3,0,2,855,1047,2,12,9
2104,5,4169,175,3,0,7,1022,1389,0,8,1
3257,7,3172,609,2,1,7,381,1259,2,13,10
5627,10,3269,2233,3,0,7,262,130,3,8,8
2293,5,200,87,3,0,7,553,1046,2,18,13
3399,9,4193,71,1,0,7,36,1126,3,11,11
4935,6,3748,1068,1,0,1,103,1087,1,12,1
3574,6,1066,754,0,3,1,96,1399,1,18,1
3555,8,2775,118,1,1,2,96,1399,2,11,1
925,5,2382,85,2,0,7,338,1287,2,2,0
2009,10,3550,1241,5,0,7,293,1361,3,11,15
1961,12,1145,2490,2,1,7,523,942,2,3,15
3636,8,1791,1117,1,0,7,109,1210,3,6,1
180,14,3321,968,17,1,8,490,1380,4,2,34
1328,5,622,1182,2,0,7,1323,95,4,11,36
876,5,1983,296,1,0,7,338,1287,0,8,1
1290,5,1761,2674,3,0,7,1295,184,2,8,32
3062,8,1003,1011,1,0,7,588,1383,2,3,15
4941,5,3427,386,1,0,7,108,1341,1,7,1
3564,8,1323,150,1,5,1,96,1399,0,4,1
5544,12,825,584,1,0,7,837,1064,4,8,8
2517,7,1018,1442,4,4,1,889,352,3,5,0
3922,6,1183,846,2,1,7,631,820,3,11,9
2374,16,3813,2593,4,1,8,29,1252,1,4,1
1819,5,2601,329,1,1,7,485,118,3,8,1
224,5,1737,296,7,2,1,507,1279,2,4,1
2192,5,51,129,1,1,7,317,388,0,6,1
6041,5,2485,1521,1,0,1,1090,618,3,14,1
2664,5,119,130,1,0,7,890,1338,2,9,0
5855,5,4276,893,1,2,7,1137,499,2,13,9
5362,5,807,64,2,0,7,467,1088,2,20,1
2837,14,172,2583,5,0,5,356,1118,1,10,1
193,5,3101,1932,2,0,7,496,674,3,15,16
5913,11,1638,2281,3,1,2,849,608,3,4,29
4957,5,434,476,0,3,7,119,1197,0,2,8
3404,7,2310,656,0,0,7,40,1100,2,9,7
6129,5,3785,55,1,0,7,778,1316,2,7,1
5052,9,795,1587,3,2,3,168,1348,4,10,15
5043,6,2522,969,1,0,7,934,615,3,12,1
5312,10,4260,1043,3,0,1,238,231,2,13,1
2609,9,1614,1177,8,1,9,573,846,0,8,1
4458,7,185,1992,2,4,3,966,318,3,5,6
2404,7,1257,1801,1,0,1,1055,124,2,8,1
1811,15,157,1670,3,1,7,482,646,1,10,18
574,41,3882,1973,19,9,14,1251,522,4,11,25
1481,5,3899,311,3,1,1,588,1383,2,2,15
2755,6,2627,76,2,0,7,75,1288,0,1,1
2895,5,1005,672,2,0,7,582,497,3,9,15
3266,12,2502,2344,4,0,2,918,901,2,7,26
509,6,775,634,2,0,2,317,388,0,4,23
1860,9,2566,977,7,3,3,490,1380,2,7,1
4139,5,3220,1762,1,0,7,513,1275,3,8,1
4006,64,2774,1730,2,1,9,1178,1371,2,2,1
5968,13,1240,1872,3,1,1,434,1276,1,5,1
5769,10,3344,361,2,1,2,746,527,3,2,16
1035,9,3336,1907,6,1,1,891,877,1,10,34
5246,7,2547,114,0,0,7,1112,1223,3,5,4
1367,6,3438,2039,3,2,2,84,1352,3,10,8
5314,6,908,1372,1,0,7,992,625,2,5,14
1264,8,265,1470,4,0,1,365,654,2,4,1
4245,5,10,284,1,0,7,1218,592,1,8,1
1170,6,4361,230,3,3,1,356,1118,1,11,1
1754,24,3362,2131,6,4,10,459,1196,3,8,27
3092,5,2347,1343,1,2,1,369,707,1,13,16
1049,5,3546,756,2,0,7,576,383,3,3,0
5736,5,1944,99,1,0,7,665,886,1,4,1
3422,10,111,1311,7,0,7,723,1312,2,8,8
4923,20,2160,2601,1,4,8,96,1399,1,10,1
702,16,3813,2593,4,1,8,29,1252,1,4,1
4263,13,3201,1270,2,1,1,533,1183,2,7,1
2088,7,3812,145,1,0,7,309,614,0,10,30
5615,7,3987,1554,0,2,7,404,772,2,1,3
5587,5,4030,381,1,0,1,1052,1234,2,10,1
3180,10,3174,131,3,0,0,590,923,1,13,1
4447,5,3888,793,3,2,7,792,574,1,3,1
4384,15,2668,2554,5,0,3,791,1041,1,9,15
290,5,3952,873,5,0,0,289,1155,1,2,1
4326,8,1193,295,2,0,2,955,532,4,5,29
1949,10,1398,2042,5,1,1,520,548,3,7,29
1627,5,1062,30,2,0,7,919,1277,1,6,1
4242,8,2504,44,2,0,1,1196,1250,3,4,8
4731,11,1954,2326,2,0,7,678,785,3,9,8
1361,5,788,946,1,0,7,367,1267,1,6,1
5867,6,1104,383,1,5,7,696,1145,2,13,1
1838,13,1490,2685,9,0,1,487,1304,1,6,16
5077,6,3689,474,2,0,7,943,1217,1,2,15
4900,17,3876,2443,3,4,1,80,1075,1,6,1
1478,5,3051,521,4,0,7,588,1383,1,3,1
4386,10,3107,266,5,2,3,791,1041,3,4,1
1952,7,3756,717,2,0,1,5,1136,1,15,1
6017,6,823,244,1,0,1,1150,524,3,3,27
4465,9,3851,1058,4,18,0,1202,984,4,8,8
1569,28,882,2430,7,3,4,378,975,2,8,37
106,7,1658,1140,1,2,7,472,817,4,7,9
3065,14,3849,2517,2,0,1,588,1383,2,2,1
3668,10,750,701,2,0,3,116,462,2,7,27
203,10,266,1261,5,0,0,501,970,1,7,1
2896,62,3690,2784,8,0,8,582,497,1,7,15
5191,7,2625,155,2,0,1,788,1216,0,8,1
2180,7,3065,815,2,0,1,317,388,1,3,1
5702,7,1641,1050,4,5,7,425,627,2,3,8
4075,8,1031,1636,0,0,7,1181,439,2,2,1
79,103,1480,2815,1,4,55,464,818,0,6,7
1426,5,2347,1343,1,2,1,369,707,1,13,16
854,6,2457,292,2,0,7,53,894,3,10,1
1592,7,3172,609,2,1,7,381,1259,2,13,10
3177,13,4038,2243,2,0,2,588,1383,0,2,1
3120,6,883,855,1,0,7,1327,379,1,5,27
1495,9,3560,1749,3,0,1,374,327,3,12,15
1065,10,29,2386,3,0,1,71,919,4,11,8
5139,6,3028,312,2,0,7,180,862,3,11,1
6145,5,284,293,2,0,1,778,1316,3,5,1
2842,7,2830,1212,3,2,7,76,928,1,6,6
5971,105,845,2817,12,7,50,434,1276,3,7,15
5831,5,2312,483,2,5,1,283,1349,1,12,18
5359,8,2997,477,3,5,1,467,1088,2,11,15
711,27,2052,2409,15,1,10,29,1252,2,7,1
4793,8,1687,1975,5,0,2,12,301,2,11,26
1883,7,1612,526,9,0,7,501,970,1,8,1
2550,10,404,573,3,4,2,338,1287,2,3,1
5912,5,2743,208,1,0,7,849,608,0,3,1
4448,75,1272,2809,7,1,10,792,574,2,7,1
3179,9,863,1677,4,2,2,589,474,3,9,1
4169,5,4012,456,1,0,7,520,551,4,5,30
2073,12,2922,1366,7,2,13,1022,1389,4,10,4
4112,5,2164,1850,1,2,7,1185,1193,0,13,17
4272,8,3157,1475,2,0,2,788,1216,3,5,8
3571,15,2909,2053,2,0,4,748,1115,3,7,8
5996,7,3807,318,1,3,7,852,1135,2,13,11
3623,7,3890,113,4,0,7,765,59,1,12,1
5596,9,139,312,2,2,7,839,1382,3,10,26
765,13,321,1678,2,1,3,1057,1134,2,5,1
2178,8,32,474,2,0,3,542,1319,2,1,1
842,5,3666,1508,2,0,7,1065,1069,1,6,1
764,7,4418,1194,1,0,1,1057,1134,3,5,1
1540,6,1796,1065,1,0,7,91,528,2,7,8
3031,6,3772,563,1,0,1,367,1267,2,9,17
3588,8,714,562,2,2,2,755,1018,0,5,34
4285,17,2031,2673,6,0,2,534,1273,2,6,37
4592,9,1540,66,5,0,0,806,1224,2,8,1
1115,5,3543,1427,2,0,7,355,1245,4,7,15
4482,9,4356,886,1,2,7,1238,1303,3,9,34
5664,6,683,852,1,0,7,737,493,3,13,8
2429,42,2880,2686,4,3,26,1264,799,2,6,1
2626,11,1911,2439,2,0,1,1278,775,2,6,1
452,10,1783,2045,4,0,7,16,924,2,14,15
5810,8,1560,466,0,2,7,430,1281,1,6,1
3441,10,692,2509,4,2,1,54,329,3,11,15
2235,5,562,16,2,0,7,1037,504,2,7,4
3386,5,145,352,3,0,7,29,1256,0,8,11
3442,11,4380,2179,1,0,7,723,1312,1,10,8
5623,5,1375,133,1,1,7,260,1213,2,11,36
1254,7,3345,2322,0,2,7,80,1073,0,3,1
3916,6,1582,671,1,1,7,488,1345,2,8,1
2776,29,560,1337,0,0,0,355,1245,2,10,15
5154,9,4346,1115,1,0,7,783,1285,3,7,15
1054,5,2607,1906,3,0,7,66,1293,4,7,8
1243,8,2045,674,5,0,7,1318,22,3,12,1
1234,6,3153,878,1,0,7,80,1073,1,5,6
1533,5,3123,72,2,2,7,1074,1236,2,9,0
4590,5,2439,188,1,1,7,805,43,2,4,0
1327,13,2851,2023,2,0,1,1323,95,4,13,15
2361,7,2126,1811,4,1,1,28,1246,4,12,0
5646,17,2379,2717,9,3,5,410,1292,1,6,16
600,4,2361,1032,3,1,7,870,762,2,10,1
5460,8,3208,1381,3,0,7,1023,760,4,7,15
1096,6,2893,111,1,0,7,353,680,2,4,34
