,Unnamed: 0,Score,CreationDate,ViewCount,AnswerCount,CommentCount,FavoriteCount,AskerId,Reputation,TagCount,TitleLength,Technology,cluster
1504,737,7,3615,1375,2,0,2,1264,799,3,4,1,1
1505,531,8,3869,425,1,0,7,860,912,2,6,1,1
1506,1843,7,3302,966,2,0,7,487,1304,1,9,35,1
1507,2558,5,3033,2,1,0,7,572,700,1,3,1,1
1508,5518,7,2235,1055,1,1,7,731,239,2,4,30,1
1509,3856,10,2391,1408,4,0,3,621,722,3,13,8,1
1510,2086,8,4295,766,4,1,7,1022,1389,3,6,6,1
1511,1951,10,3320,596,2,1,3,4,544,1,4,1,1
1512,1160,6,2748,578,2,4,7,899,829,2,10,1,1
1513,4177,5,4258,296,1,0,0,523,943,2,5,1,1
1514,5860,8,2468,56,2,2,1,293,1362,2,13,1,1
1515,3476,6,3904,818,2,0,0,67,1094,3,3,8,1
1516,5382,14,3009,383,1,4,3,626,469,2,16,8,1
1517,1479,6,1298,1565,3,0,7,588,1383,4,2,15,0
1518,1763,9,542,2412,2,0,3,463,193,1,18,1,0
1519,4942,11,64,2128,2,0,7,111,1148,2,12,0,0
1520,5556,9,1565,1159,3,0,7,643,338,0,3,32,0
1521,2781,40,1984,2584,5,5,9,355,1245,2,4,15,0
1522,1371,11,3299,658,1,2,7,368,468,0,6,6,1
1523,2319,24,2253,2683,6,1,3,1255,99,1,4,1,0
1524,817,7,2213,851,2,0,7,1065,1069,1,7,9,0
1525,1761,6,1535,1551,0,0,7,462,701,2,8,26,0
1526,3880,9,330,130,5,0,7,482,649,2,11,27,0
1527,1994,10,147,1259,1,1,3,524,977,3,6,22,0
1528,1236,8,2337,2285,1,0,1,80,1073,2,6,22,1
1529,4809,5,4203,583,2,3,7,26,417,2,8,1,1
1530,2976,6,1663,923,3,0,7,1295,184,2,4,32,0
1531,1814,9,2000,2129,5,1,1,483,1062,1,7,1,0
1532,2831,64,68,2765,16,1,27,901,267,3,9,26,0
1533,5477,6,3150,1329,2,1,7,241,357,3,9,8,1
1534,3409,27,38,2730,0,0,0,44,1391,2,6,34,0
1535,2594,5,2966,263,3,0,7,338,1287,3,2,8,1
1536,4981,16,3008,2489,7,1,3,138,432,4,14,1,1
1537,586,7,4430,2112,3,0,1,1049,494,3,6,1,1
1538,598,9,2760,192,8,0,0,870,762,2,19,1,1
1539,5802,10,0,639,2,0,1,755,1018,2,11,8,0
1540,1286,7,2053,101,3,0,7,1293,229,0,8,16,0
1541,4446,6,3817,334,3,1,7,792,574,2,4,1,1
1542,3908,6,617,698,0,0,7,163,448,2,5,8,0
1543,1845,10,95,522,0,0,1,488,1343,1,10,10,0
1544,4584,28,1010,1914,2,2,3,411,784,0,16,8,0
1545,1570,14,197,2514,3,0,1,378,975,4,11,8,0
1546,4548,5,281,170,1,0,7,972,500,0,3,1,0
1547,4860,13,3977,2029,4,1,7,67,1094,2,6,8,1
1548,1417,5,731,231,1,0,1,1298,3,2,4,24,0
1549,5611,5,2818,346,1,0,7,403,945,2,10,1,1
1550,1121,78,1935,2786,7,5,12,76,928,4,5,8,0
1551,3106,5,3254,1024,3,1,1,588,1383,1,3,1,1
1552,3224,7,2864,1238,2,2,7,593,965,1,10,1,1
1553,1226,5,3228,317,2,1,7,909,1388,3,14,0,1
1554,5819,6,45,83,0,1,7,846,325,1,10,1,0
1555,5090,5,230,1353,2,0,7,948,35,1,9,1,0
1556,4497,5,1110,515,1,1,1,268,1059,1,7,1,0
1557,1844,13,4060,2604,2,2,4,487,1304,2,10,15,1
1558,3937,6,1032,249,4,5,1,211,906,2,6,0,0
1559,2510,27,122,2694,5,2,27,48,1187,1,11,1,0
1560,5732,12,3361,2388,9,2,1,1069,693,3,6,8,1
1561,4324,6,3328,172,2,0,7,954,473,4,17,8,1
1562,3685,7,1748,1585,4,0,1,121,1180,3,4,20,0
1563,5514,37,1688,2459,7,1,5,730,1191,0,7,1,0
1564,4253,6,1790,690,1,0,7,532,1131,4,6,8,0
1565,5749,6,3267,160,3,0,7,670,1096,3,12,1,1
1566,1155,5,2010,316,1,2,7,1313,1335,2,6,4,0
1567,2524,6,2457,292,2,0,7,53,894,3,10,1,1
1568,1529,7,2321,257,1,0,7,1074,1236,1,12,8,1
1569,743,10,314,1055,8,0,3,1057,1134,4,2,1,0
1570,3319,13,3003,2632,1,0,7,923,1089,2,8,16,1
1571,4111,6,3155,1138,1,0,0,1185,1193,2,3,0,1
1572,1384,12,3012,1423,2,0,1,588,1383,2,7,1,1
1573,3498,10,2573,1628,1,1,1,74,1076,3,13,8,1
1574,2707,9,659,1283,2,2,7,576,383,3,6,0,0
1575,5069,6,2516,887,1,2,7,940,1384,0,18,1,1
1576,6054,5,4299,341,2,0,7,1095,506,1,4,1,1
1577,5239,13,2761,1002,1,0,1,211,906,3,9,1,1
1578,3090,15,153,2428,5,0,2,1302,1194,4,8,15,0
1579,4093,8,3066,1821,1,1,0,174,834,3,10,1,1
1580,1607,5,367,408,3,0,7,919,1277,3,5,8,0
1581,2160,6,24,33,1,0,1,542,1319,2,5,1,0
1582,3855,6,1553,135,1,0,7,621,722,2,7,8,0
1583,5185,6,4204,206,1,0,7,788,1216,2,7,1,1
1584,4882,5,4412,6,0,2,7,77,832,0,7,1,1
1585,5633,15,2609,1665,3,2,2,1057,1140,1,3,1,1
1586,1543,6,2967,729,2,0,7,915,14,1,15,1,1
1587,2918,15,3933,2433,4,4,2,80,1073,1,4,4,1
1588,2301,8,1212,2224,7,0,7,26,417,1,8,34,0
1589,4374,6,1269,1385,3,0,7,253,633,3,7,1,0
1590,1687,11,3828,156,2,1,1,437,1280,3,3,1,1
1591,2938,5,2767,625,1,0,7,367,1267,0,7,6,1
1592,209,51,2691,2719,3,0,10,505,1109,1,9,37,1
1593,5537,7,2958,2272,2,0,7,1043,368,2,6,1,1
1594,1946,5,4226,1484,1,0,7,520,548,3,7,30,1
1595,6134,6,1141,310,0,6,1,865,364,2,6,1,0
1596,3961,15,4462,2146,3,8,2,633,1160,1,10,15,1
1597,587,5,2902,458,2,0,7,1051,31,1,7,1,1
1598,5342,6,428,1018,2,0,7,609,298,3,14,22,0
1599,4723,6,2480,326,1,0,7,676,179,3,11,15,1
1600,709,26,3212,2265,6,0,3,29,1252,3,9,9,1
1601,2985,39,1572,1782,13,17,13,585,1320,2,7,1,0
1602,1404,9,3754,1691,2,0,7,588,1383,2,4,1,1
1603,806,6,69,993,2,4,7,1268,38,2,19,17,0
1604,3890,6,815,1037,3,0,1,487,1306,2,9,1,0
1605,4087,7,2738,304,3,1,1,508,1129,1,4,1,1
1606,2773,6,2226,160,1,1,7,580,1244,2,9,1,1
1607,1896,13,1677,2027,6,4,2,507,1279,1,5,1,0
1608,1324,15,211,1440,4,0,12,1322,1220,2,8,0,0
1609,4027,11,3216,460,9,2,2,501,973,2,4,15,1
1610,810,5,709,542,2,2,7,1062,1006,0,5,26,0
1611,5120,8,2980,1210,2,0,7,956,968,0,12,1,1
1612,4414,6,2259,789,1,0,7,654,793,0,6,1,1
1613,1783,6,2414,82,1,0,7,469,789,1,7,0,1
1614,1085,6,2676,1979,5,0,7,75,1288,4,7,8,1
1615,2324,84,1934,2798,24,5,42,873,575,3,17,7,0
1616,466,11,363,1145,3,0,1,542,1319,1,5,1,0
1617,5416,23,1251,2066,5,0,6,814,1354,2,6,30,0
1618,188,6,3848,1569,3,0,7,494,824,3,19,16,1
1619,4495,7,3214,162,1,0,7,266,151,4,8,0,1
1620,1389,5,1330,577,1,0,7,588,1383,0,4,12,0
1621,1447,5,1706,245,1,0,1,1326,626,1,14,1,0
1622,4504,6,13,708,4,1,7,548,982,2,23,0,0
1623,1566,7,743,1165,2,0,1,1306,537,3,4,37,0
1624,1066,8,4349,1958,3,3,1,72,636,2,3,1,1
1625,2010,7,1292,472,4,2,7,294,169,1,8,1,0
1626,4240,6,3458,786,1,1,7,243,66,1,10,16,1
1627,3998,9,4065,655,5,0,7,224,299,2,9,30,1
1628,5737,5,1451,473,2,0,7,665,886,4,9,29,0
1629,5423,8,1227,1481,2,2,7,814,1354,1,14,29,0
1630,3919,6,3006,36,1,0,7,164,637,1,11,0,1
1631,4051,9,4255,562,2,0,7,170,183,1,9,10,1
1632,5440,11,574,1751,1,1,1,819,102,2,9,1,0
1633,5542,10,1852,2303,5,4,7,836,1226,3,11,24,0
1634,6006,9,4137,693,1,0,7,773,716,2,4,4,1
1635,785,14,721,2747,3,3,3,333,730,4,8,8,0
1636,5858,5,2714,1463,2,0,1,1138,484,0,6,26,1
1637,5047,15,4163,1391,2,0,1,936,1110,4,9,1,1
1638,49,5,2941,312,3,0,4,450,1373,2,3,0,1
1639,605,10,2125,505,2,1,1,327,212,3,6,34,0
1640,6088,9,81,1998,2,0,1,1098,604,3,8,1,0
1641,3063,13,2341,2484,3,1,4,588,1383,3,2,15,1
1642,4080,85,3857,2783,8,3,38,930,1367,2,8,11,1
1643,2903,8,2337,2285,1,0,1,80,1073,2,6,22,1
1644,4041,10,654,412,2,4,1,1178,1371,1,3,1,0
1645,5472,8,7,2002,3,1,1,723,1312,1,8,1,0
1646,2364,12,2214,1457,13,0,1,330,1401,0,6,1,0
1647,2343,5,2824,50,3,0,7,1258,588,2,4,8,1
1648,1090,6,1419,724,3,0,7,351,308,2,5,1,0
1649,1431,8,4388,1077,1,2,1,588,1383,2,4,17,1
1650,2881,5,3573,633,1,0,7,1317,664,4,5,0,1
1651,2804,5,2848,60,2,1,7,76,928,0,12,1,1
1652,807,6,2990,685,3,2,7,43,1313,1,1,1,1
1653,25,5,2589,448,3,0,7,447,1290,2,11,0,1
1654,6051,5,2346,2,1,1,7,1093,481,1,8,1,1
1655,6083,10,4074,1625,1,1,1,1098,604,2,9,1,1
1656,2732,9,1814,2550,10,0,3,71,919,2,12,1,0
1657,3945,6,3410,308,2,0,7,211,906,3,7,0,1
1658,3898,8,672,658,1,1,7,628,947,1,6,1,0
1659,6133,13,2268,1673,3,0,7,863,1395,1,8,29,1
1660,647,24,2253,2683,6,1,3,1255,99,1,4,1,0
1661,5281,8,540,720,1,0,7,219,890,3,4,9,0
1662,3268,5,3075,1787,2,4,0,1085,954,0,7,1,1
1663,3272,5,367,408,3,0,7,919,1277,3,5,8,0
1664,597,7,1420,2376,2,0,7,870,762,2,8,1,0
1665,542,11,732,2387,1,0,7,863,1394,1,1,16,0
1666,4069,7,2952,1928,2,0,7,234,92,1,10,1,1
1667,435,10,2471,437,2,0,1,312,1269,1,10,30,1
1668,1659,5,4364,359,3,0,7,1086,1111,0,6,1,1
1669,3911,5,2542,1383,2,0,7,163,448,0,9,1,1
1670,204,12,52,479,5,0,1,501,970,4,8,15,0
1671,4368,9,1719,655,1,0,1,248,320,2,11,1,0
1672,3297,6,4460,1124,0,6,7,96,1398,3,8,8,1
1673,2340,5,2751,719,5,0,7,1258,588,3,7,8,1
1674,2717,7,411,1344,2,0,7,576,383,4,5,0,0
1675,1864,14,3321,968,17,1,8,490,1380,4,2,34,1
1676,4181,6,3215,1927,2,0,7,396,1026,4,12,1,1
1677,3865,10,868,1903,3,1,1,625,667,3,11,0,0
1678,3907,5,2557,524,1,0,7,163,448,0,5,1,1
1679,1000,6,3413,591,1,0,7,890,1338,2,10,1,1
1680,1432,5,648,282,2,1,7,588,1383,1,4,34,0
1681,1002,8,720,365,2,2,7,341,727,2,3,32,0
1682,4757,8,3562,860,1,0,1,678,785,1,14,1,1
1683,2248,9,1694,201,3,2,7,867,1265,0,9,1,0
1684,1382,6,3724,796,2,0,7,588,1383,1,3,1,1
1685,3269,75,100,2136,0,1,1,1085,954,2,9,1,0
1686,3715,12,3814,1892,3,0,1,134,1055,4,17,1,1
1687,3966,7,1280,36,2,0,7,218,850,3,7,4,0
1688,149,8,2846,2589,4,0,7,487,1304,1,10,15,1
1689,4759,6,183,525,0,1,7,1216,933,0,7,4,0
1690,2556,3,969,71,1,2,7,572,700,0,5,1,0
1691,2056,11,1691,2696,4,2,4,1018,381,3,7,0,0
1692,4708,12,3177,2742,3,0,2,671,1228,1,14,24,1
1693,4665,6,4066,269,1,1,1,667,758,2,8,1,1
1694,5830,15,735,1871,6,7,7,283,1349,3,14,9,0
1695,3931,8,2019,167,2,0,7,211,906,3,8,0,0
1696,5760,7,1218,811,1,0,7,841,486,1,3,1,0
1697,416,7,3999,49,2,0,7,1022,1389,2,5,1,1
1698,590,7,1843,1499,3,0,7,551,672,4,4,8,0
1699,3007,5,1293,779,1,0,7,1295,184,2,4,32,0
1700,2314,5,2387,352,3,0,7,872,1253,0,10,1,1
1701,1487,6,3616,1735,1,2,7,88,277,2,7,15,1
1702,2380,26,3212,2265,6,0,3,29,1252,3,9,9,1
1703,5727,5,3149,82,1,4,7,1068,938,3,6,13,1
1704,3829,6,296,455,1,0,7,467,1088,2,12,1,0
1705,5373,5,425,453,1,6,7,616,746,2,8,1,0
1706,2292,91,232,2803,9,0,25,553,1046,1,8,26,0
1707,5443,7,335,1586,3,2,7,723,1312,3,7,8,0
1708,50,9,205,1916,5,0,6,450,1373,2,3,9,0
1709,2802,6,2050,2292,1,0,1,76,928,3,9,8,0
1710,3596,5,1136,868,1,0,7,98,1179,2,5,1,0
1711,3068,7,712,1213,1,0,7,588,1383,4,2,12,0
1712,5604,9,80,128,1,0,7,839,1382,2,13,8,0
1713,2110,8,1662,1074,1,0,1,1025,671,2,2,8,0
1714,3594,5,1115,1051,1,1,7,98,1179,0,8,1,0
1715,5105,5,2433,208,2,0,1,173,556,2,4,1,1
1716,5133,6,3146,163,0,1,7,177,853,1,7,34,1
1717,714,6,3338,1391,4,0,1,29,1252,1,13,1,1
1718,3681,8,2400,1242,4,0,7,120,337,3,13,9,1
1719,3688,8,1872,1800,4,0,1,1164,1268,2,8,15,0
1720,5662,11,3266,1974,1,0,2,840,1374,3,11,8,1
1721,690,9,2409,2335,7,1,2,28,1246,4,10,0,1
1722,601,7,2803,246,2,0,7,870,762,0,16,1,1
1723,2934,5,2436,37,1,0,7,366,827,3,9,8,1
1724,1055,6,970,1090,1,0,7,67,1092,2,10,8,0
1725,1016,11,28,1415,5,0,3,890,1338,2,7,1,0
1726,5017,6,447,653,1,0,7,163,448,2,9,1,0
1727,4297,7,3703,764,1,5,7,952,227,3,10,21,1
1728,3867,17,2075,2174,4,4,2,1175,1294,2,11,27,0
1729,5184,6,1976,58,2,0,1,788,1216,3,7,23,0
1730,3647,10,628,2333,4,0,5,778,1316,1,9,1,0
1731,5812,5,409,513,5,0,7,1136,1330,1,3,1,0
1732,4389,5,2300,41,1,0,7,1196,1250,4,6,8,1
1733,2643,5,2469,270,4,4,7,890,1338,2,10,1,1
1734,3078,7,3542,702,1,0,7,588,1383,2,5,1,1
1735,1320,21,665,2076,9,1,9,585,1320,2,12,1,0
1736,718,6,498,251,0,2,7,875,455,2,13,8,0
1737,433,8,4280,1028,1,4,0,312,1269,2,12,16,1
1738,4636,7,3054,715,1,0,7,667,758,2,6,1,1
1739,5577,9,21,1093,2,0,7,839,1382,2,12,26,0
1740,1214,5,3573,633,1,0,7,1317,664,4,5,0,1
1741,4261,6,4427,1379,1,0,7,533,1183,3,11,1,1
1742,1938,8,4205,1747,4,0,1,517,855,0,17,27,1
1743,3293,8,680,134,1,0,1,919,1277,1,6,0,0
1744,1017,6,1043,660,2,0,7,890,1338,1,9,2,0
1745,5253,13,1386,1295,1,1,3,212,375,2,8,8,0
1746,1221,12,2112,486,1,0,3,1318,22,3,11,1,0
1747,4415,6,1319,93,1,0,7,655,104,1,12,8,0
1748,2217,6,2426,321,1,0,7,546,150,1,13,1,1
1749,2695,6,1591,2332,3,2,7,343,303,2,6,8,0
1750,1579,17,1256,1558,7,3,1,1329,925,2,18,8,0
1751,582,5,2899,19,1,0,7,870,762,1,17,36,1
1752,2405,5,832,253,3,7,1,1263,103,2,12,4,0
1753,2455,22,1074,1490,3,0,4,1267,969,1,11,27,0
1754,1050,5,3337,696,1,0,7,576,383,3,19,0,1
1755,2783,6,2114,1891,3,2,2,355,1245,3,9,1,0
1756,1786,6,271,346,1,0,7,470,280,1,8,1,0
1757,3739,16,914,1114,3,1,2,1169,1404,2,4,1,0
1758,5899,5,3343,1488,1,2,0,1140,426,2,10,1,1
1759,236,15,2759,1716,1,3,1,1003,1133,2,11,7,1
1760,3520,12,933,2120,3,2,3,84,1355,2,3,8,0
1761,55,3,3473,1226,5,3,1,450,1373,2,6,0,1
1762,5595,9,4127,573,1,0,2,255,307,2,12,27,1
1763,3926,5,3186,1549,3,0,1,210,960,3,8,1,1
1764,2711,6,2724,379,2,1,7,65,888,1,7,0,1
1765,5946,6,4312,1468,2,2,1,852,1135,0,7,4,1
1766,946,9,624,1059,3,1,1,56,428,3,4,13,0
1767,2083,14,1004,1644,4,0,9,1022,1389,1,8,30,0
1768,4120,14,2507,397,15,6,7,175,1385,1,12,8,1
1769,5529,5,2757,581,1,3,1,247,898,1,7,1,1
1770,990,12,3024,2314,4,0,8,1283,195,1,9,1,1
1771,4667,7,3180,1952,4,0,7,668,1188,2,8,9,1
1772,3191,7,3440,467,2,0,7,1074,1236,2,6,0,1
1773,3604,6,1078,1873,2,1,7,104,1060,3,9,15,0
1774,1109,81,3454,2702,13,1,26,355,1245,3,13,15,1
1775,3103,5,4392,306,4,1,7,588,1383,1,5,13,1
1776,5399,8,1456,1718,1,0,7,811,1130,4,6,8,0
1777,2575,22,1891,2739,11,15,4,338,1287,1,7,1,0
1778,4624,7,1925,418,2,4,7,1211,1299,2,8,36,0
1779,5223,6,3489,1039,2,3,1,981,632,4,16,1,1
1780,3312,5,1046,247,2,0,7,919,1277,0,7,32,0
1781,5984,6,3449,592,2,0,1,1075,93,4,6,14,1
1782,3336,6,4387,677,2,0,7,96,1398,2,12,1,1
1783,5504,7,2232,566,2,2,1,244,1365,4,10,4,1
1784,1808,17,793,2115,7,1,6,481,1166,1,3,27,0
1785,3964,8,2777,1822,1,3,1,490,1381,3,14,1,1
1786,4991,6,3046,230,0,1,1,145,422,2,9,1,1
1787,4086,7,3553,154,2,0,7,1185,1193,2,11,8,1
1788,5436,5,1639,30,3,0,7,814,1354,1,15,21,0
1789,2388,6,524,1413,3,1,7,875,455,2,5,8,0
1790,22,9,1592,1447,1,0,2,447,1290,3,11,6,0
1791,682,7,1397,1915,1,3,7,28,1246,2,11,1,0
1792,1645,7,802,365,3,0,1,919,1277,1,8,1,0
1793,1198,5,745,1743,1,0,1,1316,238,2,10,32,0
1794,5807,5,2283,141,1,1,7,685,971,1,4,6,1
1795,564,13,1892,2240,11,3,8,1042,305,1,6,27,0
1796,2588,5,2013,139,3,3,7,338,1287,1,6,0,0
1797,4104,11,3833,2577,3,0,5,1185,1193,2,7,8,1
1798,487,7,1467,1253,1,0,5,316,1225,1,5,10,0
1799,5005,6,3583,473,2,0,7,924,1376,2,5,1,1
1800,1411,7,3542,702,1,0,7,588,1383,2,5,1,1
1801,3731,6,1500,286,1,0,7,1169,1404,3,6,26,0
1802,160,13,4060,2604,2,2,4,487,1304,2,10,15,1
1803,1374,7,1203,1812,2,0,2,587,917,1,2,1,0
1804,3035,6,3122,235,0,2,7,84,1352,4,8,0,1
1805,3109,15,2939,2501,4,0,3,588,1383,1,6,1,1
1806,2812,5,4282,684,2,0,7,895,10,0,10,1,1
1807,3045,5,3951,1254,2,4,7,588,1383,3,5,21,1
1808,2757,5,1113,922,4,6,7,580,1244,1,19,4,0
1809,5241,7,1454,397,2,0,7,211,906,2,9,0,0
1810,6121,10,2561,542,1,7,2,1159,1203,3,7,16,1
1811,5565,9,4289,2373,2,2,7,400,1251,3,10,16,1
1812,2722,5,391,249,1,0,7,66,1293,3,4,1,0
1813,1988,11,1418,2239,6,0,7,289,1155,0,2,1,0
1814,4901,8,2742,113,1,8,7,82,941,2,13,4,1
1815,5929,6,921,497,0,3,7,294,169,3,6,8,0
1816,1970,6,3495,615,2,0,1,524,977,0,13,1,1
1817,2736,76,3322,2778,17,3,43,73,860,3,4,26,1
1818,4724,6,162,644,1,0,7,676,179,0,10,1,0
1819,4096,7,1708,43,1,0,7,1185,1193,1,6,1,0
1820,3504,7,2948,1739,0,3,7,80,1075,2,13,1,1
1821,4084,8,2887,1645,1,1,2,1183,1297,2,6,9,1
1822,3806,8,3081,1393,0,0,4,200,909,1,6,30,1
1823,2723,5,2607,1906,3,0,7,66,1293,4,7,8,1
1824,4264,11,4117,2278,1,0,2,533,1183,3,6,1,1
1825,3378,7,3218,1107,3,2,0,27,202,2,6,0,1
1826,4954,5,600,384,1,0,7,118,889,2,8,13,0
1827,3114,11,2901,1769,6,2,7,1326,626,4,19,8,1
1828,5007,6,2904,395,1,2,7,157,878,0,1,1,1
1829,1409,11,4302,1622,4,0,7,588,1383,0,2,1,1
1830,2425,5,2849,814,2,0,7,35,900,2,8,32,1
1831,1588,33,3001,2723,10,4,13,596,1007,4,4,8,1
1832,260,12,679,2098,3,2,2,283,1346,3,10,36,0
1833,190,12,3405,2506,2,3,2,495,809,2,5,26,1
1834,3355,6,2755,589,2,0,7,6,949,2,9,1,1
1835,1407,29,155,2563,7,0,9,588,1383,1,5,21,0
1836,442,5,651,302,1,0,7,312,1269,1,13,1,0
1837,2574,5,2307,92,3,0,7,338,1287,1,14,0,1
1838,1380,39,93,2714,12,5,11,588,1383,2,7,16,0
1839,3850,6,1919,128,3,0,7,1175,1294,2,6,27,0
1840,5134,6,2701,40,0,0,7,178,67,3,13,1,1
1841,365,7,3357,1461,4,0,4,1014,1029,2,4,21,1
1842,5081,7,2079,417,1,0,7,945,1001,3,13,1,0
1843,3368,7,977,754,0,1,7,15,1169,4,12,4,0
1844,3061,7,1075,1264,3,1,1,588,1383,3,2,1,0
1845,4552,9,768,2338,3,0,7,979,336,3,11,1,0
1846,308,5,2686,1116,1,0,7,289,1155,1,9,1,1
1847,1787,8,3492,252,5,0,3,470,280,1,9,1,1
1848,2683,7,2725,235,0,1,7,890,1338,0,9,1,1
1849,4873,6,3735,633,1,0,7,67,1094,2,5,0,1
1850,5960,14,3713,1319,1,0,9,852,1135,4,9,1,1
1851,4630,6,3273,26,0,0,7,807,534,3,10,8,1
1852,3938,6,3247,435,1,0,7,211,906,1,8,0,1
1853,3975,8,2779,560,2,0,2,490,1381,2,14,27,1
1854,380,5,1695,372,4,0,7,301,262,0,4,1,0
1855,940,10,2412,536,3,0,2,338,1287,3,6,1,1
1856,6106,13,2740,2427,3,6,1,1157,1141,4,6,8,1
1857,890,13,1235,536,4,2,2,572,700,0,4,1,0
1858,4747,8,182,2275,0,4,0,825,222,3,7,15,0
1859,3196,5,4393,1454,3,0,7,1074,1236,2,9,8,1
1860,27,5,2585,379,1,0,7,447,1290,0,11,1,1
1861,3796,6,3036,76,1,0,7,603,708,1,9,1,1
1862,4908,6,964,424,1,0,7,90,1165,1,13,1,0
1863,5462,8,138,1174,2,2,7,723,1312,1,14,8,0
1864,6138,7,2262,1592,1,0,7,1100,874,1,11,1,1
1865,5740,8,3488,262,2,0,0,741,838,1,2,1,1
1866,4230,5,251,217,2,0,7,785,883,1,3,1,0
1867,2974,5,3105,142,1,0,0,1295,184,2,8,1,1
1868,897,5,1097,290,5,0,7,338,1287,3,5,9,0
1869,5602,5,1864,26,3,0,0,402,966,3,17,23,0
1870,2168,6,4227,33,1,4,0,542,1319,2,7,1,1
1871,5865,10,66,1031,2,0,1,695,1035,2,8,8,0
1872,2141,7,1296,923,1,0,7,1032,424,2,6,32,0
1873,3039,5,3363,322,2,0,1,84,1352,3,9,8,1
1874,5738,9,4414,206,1,0,1,666,1336,3,10,16,1
1875,6072,8,1740,2467,5,2,7,1157,1141,2,8,4,0
1876,3722,9,4011,361,2,0,1,135,385,2,15,8,1
1877,1840,5,4365,962,1,3,7,487,1304,0,8,1,1
1878,911,7,1735,165,3,0,7,338,1287,0,9,1,0
1879,4663,11,2684,1740,3,0,7,814,1354,0,8,11,1
1880,3334,5,3390,850,1,0,7,597,1222,2,5,8,1
1881,2049,7,1523,925,4,7,7,1014,1029,2,3,15,0
1882,138,7,557,311,1,1,7,487,1304,1,8,1,0
1883,4191,7,2216,1442,1,5,1,1217,508,3,6,11,0
1884,2036,5,192,369,2,0,7,533,1182,4,10,15,0
1885,579,5,1705,1870,2,0,1,868,393,1,7,0,0
1886,5337,7,3989,419,1,1,7,806,1224,1,5,16,1
1887,3357,8,3198,1093,2,2,1,6,949,1,17,8,1
1888,101,6,271,346,1,0,7,470,280,1,8,1,0
1889,2427,5,1965,1339,3,0,7,1264,799,3,3,1,0
1890,1589,7,1961,1456,0,0,1,1082,30,1,4,1,0
1891,2289,6,4390,687,2,4,7,329,1119,3,8,1,1
1892,1312,5,2822,79,1,0,7,1320,606,1,10,1,1
1893,1451,11,2878,1736,3,0,1,1327,379,1,6,1,1
1894,1270,6,1468,241,4,0,7,367,1267,2,10,1,0
1895,676,8,2794,1838,4,1,7,28,1246,4,4,8,1
1896,1822,7,557,311,1,1,7,487,1304,1,8,1,0
1897,4189,11,2278,791,1,4,2,397,1185,2,9,22,1
1898,3385,12,2248,2030,4,0,2,29,1256,1,7,1,0
1899,1157,5,1048,796,1,0,7,897,464,2,9,1,0
1900,166,16,1125,999,3,1,3,490,1380,3,10,27,0
1901,852,7,1788,1546,1,0,7,1066,639,1,12,8,0
1902,5488,7,821,1215,1,0,7,1032,427,2,9,32,0
1903,5240,18,2481,1593,2,0,6,211,906,1,6,1,1
1904,755,6,1008,1285,1,0,7,1264,799,3,8,1,0
1905,5688,6,414,1326,2,5,7,656,568,3,12,1,0
1906,868,6,3793,240,3,0,7,338,1287,2,14,4,1
1907,1199,6,73,208,1,2,7,1316,238,2,6,4,0
1908,2937,6,1468,241,4,0,7,367,1267,2,10,1,0
1909,4934,17,643,1625,3,0,1,103,1087,3,9,15,0
1910,549,9,396,1996,4,0,1,864,289,3,10,34,0
1911,5900,6,3584,493,1,0,7,1141,1051,3,7,8,1
1912,3218,6,1546,386,1,1,7,1306,537,1,1,1,0
1913,2098,8,4039,2106,6,2,7,1022,1389,3,11,6,1
1914,4165,8,638,837,2,2,2,516,770,2,8,26,0
1915,5644,5,4223,478,3,1,7,410,1292,1,11,1,1
1916,3317,7,1611,657,2,0,2,922,1113,4,4,26,0
1917,3839,6,1511,1198,2,2,7,616,746,4,3,15,0
1918,5940,6,2234,467,2,1,7,1146,309,2,12,25,1
1919,2635,5,1129,378,2,3,0,574,160,2,4,13,0
1920,4976,5,3030,1737,2,6,7,134,1055,1,9,3,1
1921,3339,8,1551,1486,2,2,1,923,1089,2,8,1,0
1922,5299,6,2785,1599,1,0,7,229,781,2,10,1,1
1923,2817,5,1276,140,1,2,7,1289,1092,2,13,8,0
1924,304,11,1418,2239,6,0,7,289,1155,0,2,1,0
1925,5015,17,3486,1314,6,3,9,925,206,1,2,9,1
1926,2396,6,2302,1630,2,0,7,1054,1114,1,9,1,1
1927,5653,5,1587,282,0,3,7,410,1292,2,7,1,0
1928,3654,9,4027,1312,1,1,7,112,940,1,11,1,1
1929,3580,6,3397,1345,1,0,7,753,935,2,7,6,1
1930,2045,6,4402,2048,6,0,1,534,1270,3,3,16,1
1931,3987,7,2510,51,0,3,1,638,962,2,7,1,1
1932,3406,31,2520,2379,3,0,8,41,253,2,11,16,1
1933,5156,5,1028,968,1,0,1,784,431,3,9,16,0
1934,491,5,4094,227,1,0,7,542,1319,3,3,15,1
1935,4879,42,1900,2282,5,3,8,76,930,0,19,1,0
1936,5210,7,978,103,1,0,1,1108,207,2,9,30,0
1937,3986,6,3561,399,0,3,1,637,1123,1,8,1,1
1938,3034,6,3438,2039,3,2,2,84,1352,3,10,8,1
1939,2957,5,1761,2674,3,0,7,1295,184,2,8,32,0
1940,1497,6,4303,184,2,0,1,375,821,0,8,4,1
